customerID,Cluster_Tenure,SegmentName_Tenure
7762-ONLJY,1,Very New
1678-FYZOW,1,Very New
5795-BKOYE,2,Long-term
8627-EHGIP,0,Established
7402-PWYJJ,0,Established
5480-TBGPH,3,New
0018-NYROU,1,Very New
7501-VTYLJ,1,Very New
7608-RGIRO,2,Long-term
0480-BIXDE,3,New
5895-QSXOD,1,Very New
9814-AOUDH,0,Established
6175-IRFIT,1,Very New
8760-ZRHKE,2,Long-term
1622-HSHSF,1,Very New
8854-CCVSQ,3,New
6749-UTDVX,2,Long-term
5542-DHSXL,1,Very New
9102-OXKFY,2,Long-term
0511-JTEOY,1,Very New
5216-WASFJ,3,New
7808-DVWEP,1,Very New
7067-KSAZT,2,Long-term
2284-VFLKH,0,Established
0366-NQSHS,1,Very New
6532-YLWSI,0,Established
3807-BPOMJ,0,Established
3892-NXAZG,2,Long-term
4948-WBBKL,3,New
4182-BGSIQ,1,Very New
9300-AGZNL,1,Very New
0988-AADSA,2,Long-term
9972-NKTFD,3,New
3717-LNXKW,0,Established
5734-EJKXG,2,Long-term
2207-RYYRL,0,Established
6729-FZWSY,2,Long-term
9695-IDRZR,3,New
8144-DGHXP,0,Established
7814-LEEVE,1,Very New
1112-CUNAO,1,Very New
5175-AOBHI,1,Very New
5174-RNGBH,1,Very New
8631-WUXGY,0,Established
7270-BDIOA,3,New
9565-JSNFM,0,Established
5906-DVAPM,0,Established
6654-QGBZZ,1,Very New
8348-JLBUG,2,Long-term
0607-DAAHE,0,Established
5641-DMBFJ,2,Long-term
9200-NLNPD,0,Established
2664-XJZNO,2,Long-term
9732-KPKBW,1,Very New
3339-EAQNV,2,Long-term
0921-OHLVP,3,New
3389-YGYAI,1,Very New
9560-ARGQJ,3,New
8350-NYMVI,0,Established
1600-DILPE,1,Very New
0536-ESJEP,0,Established
4654-GGUII,3,New
6478-HRRCZ,3,New
8510-BBWMU,0,Established
6857-TKDJV,2,Long-term
2360-RDGRO,2,Long-term
0584-BJQGZ,3,New
5134-IKDAY,1,Very New
1360-XFJMR,2,Long-term
3070-DVEYC,1,Very New
5730-RIITO,0,Established
9058-MJLZC,3,New
5707-ORNDZ,1,Very New
0902-XKXPN,2,Long-term
5177-RVZNU,0,Established
0056-EPFBG,3,New
8993-IZEUX,1,Very New
8696-JKZNU,0,Established
5380-AFSSK,1,Very New
8190-ZTQFB,0,Established
0931-MHTEM,0,Established
2055-PDADH,1,Very New
7515-LODFU,2,Long-term
0440-UEDAI,0,Established
1337-BOZWO,3,New
0868-VJRDR,2,Long-term
8714-EUHJO,3,New
6344-SFJVH,3,New
3950-VPYJB,2,Long-term
8041-TMEID,2,Long-term
7321-ZNSLA,1,Very New
6941-KXRRV,0,Established
3721-CNEYS,1,Very New
8727-JQFHV,2,Long-term
9475-NNDGC,2,Long-term
1355-KUSBG,1,Very New
3688-FTHLT,3,New
0899-LIIBW,3,New
2568-OIADY,0,Established
1384-RCUXW,3,New
5825-XJOCM,0,Established
6848-YLDFR,2,Long-term
8125-QPFJD,2,Long-term
2320-YKQBO,1,Very New
1193-RTSLK,0,Established
2302-ANTDP,0,Established
5923-GXUOC,1,Very New
4973-RLZVI,3,New
7869-ZYDST,3,New
4501-UYKBC,0,Established
1215-EXRMO,0,Established
2305-MRGLV,3,New
8404-VIOMB,2,Long-term
5233-GEEAX,1,Very New
2359-KLTEK,0,Established
5304-EFJLP,2,Long-term
2673-ZALNP,1,Very New
9184-GALIL,0,Established
4393-RYCRE,0,Established
9746-MDMBK,0,Established
3162-ZJZFU,0,Established
8404-GFGCZ,1,Very New
8875-AKBYH,3,New
4432-ADRLB,1,Very New
0533-UCAAU,2,Long-term
1394-SUIUH,0,Established
3521-MNKLV,3,New
2533-TIBIX,1,Very New
8993-PHFWD,1,Very New
1565-RHDJD,1,Very New
7137-RYLPP,0,Established
3765-JXVKY,1,Very New
5092-STPKP,3,New
7330-WZLNC,1,Very New
0114-PEGZZ,3,New
3359-DSRKA,2,Long-term
8639-NHQEI,2,Long-term
7161-DFHUF,2,Long-term
3957-LXOLK,3,New
3720-DBRWL,0,Established
6635-MYYYZ,3,New
8565-WUXZU,2,Long-term
5281-BUZGT,3,New
4994-OBRSZ,1,Very New
0562-FGDCR,2,Long-term
2436-QBZFP,3,New
3420-YJLQT,1,Very New
6040-CGACY,1,Very New
6582-PLFUU,0,Established
8242-PDSGJ,2,Long-term
0264-CNITK,2,Long-term
0089-IIQKO,0,Established
7839-NUIAA,2,Long-term
6075-QMNRR,0,Established
5378-IKEEG,1,Very New
5966-EMAZU,2,Long-term
0440-EKDCF,2,Long-term
4774-HHGGS,3,New
2718-GAXQD,1,Very New
2055-BFOCC,2,Long-term
8180-AKMJV,1,Very New
4298-OYIFC,1,Very New
5566-SOEZD,3,New
9842-EFSYY,1,Very New
2272-WUSPA,2,Long-term
4584-LBNMK,0,Established
3898-GUYTS,0,Established
0930-EHUZA,3,New
6413-XKKPU,3,New
9975-SKRNR,1,Very New
3703-KBKZP,3,New
1449-XQEMT,1,Very New
2626-URJFX,1,Very New
4973-MGTON,2,Long-term
3682-YEUWS,1,Very New
1223-UNPKS,3,New
2612-RRIDN,1,Very New
4735-ASGMA,3,New
3446-QDSZF,1,Very New
3669-LVWZB,1,Very New
6892-EZDTG,1,Very New
5117-IFGPS,3,New
7379-FNIUJ,1,Very New
1627-AFWVJ,3,New
9725-SCPZG,1,Very New
5884-GCYMI,1,Very New
3217-FZDMN,1,Very New
4486-EFAEB,1,Very New
0060-FUALY,2,Long-term
7853-GVUDZ,1,Very New
7480-QNVZJ,0,Established
6954-OOYZZ,3,New
7088-FBAWU,3,New
8313-AFGBW,0,Established
3943-KDREE,3,New
9239-ZBZZV,1,Very New
3097-IDVPU,3,New
4398-HSCJH,1,Very New
2197-OMWGI,2,Long-term
2303-PJYHN,1,Very New
9795-VOWON,1,Very New
1237-WIYYZ,3,New
1987-AUELQ,2,Long-term
7852-LECYP,1,Very New
4430-UZIPO,1,Very New
4822-LPTYJ,2,Long-term
8165-CBKXO,2,Long-term
6527-PZFPV,3,New
4855-SNKMY,1,Very New
9593-CVZKR,0,Established
8595-SIZNC,3,New
8008-HAWED,1,Very New
7124-UGSUR,2,Long-term
1862-SKORY,0,Established
5236-XMZJY,0,Established
4827-DPADN,2,Long-term
2694-CIUMO,1,Very New
5846-ABOBJ,2,Long-term
1439-LCGVL,3,New
0909-SDHNU,1,Very New
4647-XXZAM,1,Very New
1502-XFCVR,2,Long-term
7740-KKCXF,0,Established
5360-XGYAZ,2,Long-term
9692-TUSXH,3,New
7912-SYRQT,1,Very New
3557-HTYWR,0,Established
4816-JBHOV,1,Very New
8920-NAVAY,2,Long-term
1699-TLDLZ,3,New
5600-PDUJF,1,Very New
8292-TYSPY,3,New
0567-XRHCU,2,Long-term
1867-BDVFH,1,Very New
2067-QYTCF,2,Long-term
2359-QWQUL,0,Established
9103-TCIHJ,1,Very New
7407-SUJIZ,3,New
9150-KPBJQ,1,Very New
0052-DCKON,2,Long-term
3654-ARMGP,2,Long-term
9699-UBQFS,0,Established
9367-TCUYN,1,Very New
1261-FWTTE,3,New
3528-HFRIQ,2,Long-term
0708-SJDIS,3,New
4140-WJAWW,1,Very New
2073-QBVBI,0,Established
6928-ONTRW,2,Long-term
3320-VEOYC,1,Very New
5231-FIQPA,0,Established
6617-WLBQC,3,New
2599-CIPQE,2,Long-term
6653-CBBOM,1,Very New
8774-GSBUN,2,Long-term
7326-RIGQZ,1,Very New
1401-FTHFQ,3,New
3247-ZVOUO,1,Very New
0254-FNMCI,2,Long-term
1848-LBZHY,1,Very New
6101-IMRMM,1,Very New
8118-TJAFG,1,Very New
5429-LWCMV,1,Very New
7298-IZWLY,1,Very New
9758-MFWGD,0,Established
3955-JBZZM,3,New
1268-ASBGA,3,New
8943-URTMR,1,Very New
4815-TUMEQ,1,Very New
4713-LZDRV,1,Very New
9909-IDLEK,3,New
4092-OFQZS,3,New
1561-BWHIN,3,New
4325-NFSKC,3,New
9927-DSWDF,3,New
9500-LTVBP,3,New
7252-NTGSS,1,Very New
8149-AIQCG,0,Established
1360-JYXKQ,0,Established
2955-PSXOE,1,Very New
7762-URZQH,2,Long-term
0899-WZRSD,0,Established
3255-GRXMG,3,New
4828-FAZPK,3,New
6094-ZIVKX,2,Long-term
6925-BAYGL,0,Established
3262-EIDHV,2,Long-term
7354-OIJLX,1,Very New
1376-HHBDV,3,New
6907-NZZIJ,3,New
6133-OZILE,3,New
4135-FRWKJ,0,Established
2911-UREFD,0,Established
3744-ZRRDZ,3,New
5673-TIYIB,1,Very New
6551-ZCOTS,3,New
7191-ADRGF,0,Established
5018-LXQQG,3,New
6892-BOGQE,2,Long-term
1602-IJQQE,1,Very New
4628-WQCQQ,3,New
1746-TGTWV,1,Very New
5995-SNNEW,3,New
8050-WYBND,3,New
2821-WARNZ,0,Established
4879-GZLFH,0,Established
1644-IRKSF,3,New
8314-HTWVE,1,Very New
9402-ROUMJ,2,Long-term
2507-QZPQS,1,Very New
7159-NOKYQ,2,Long-term
5707-ZMDJP,0,Established
8779-YIQQA,3,New
7136-IHZJA,0,Established
8966-OIQHG,3,New
7074-STDCN,0,Established
3705-PSNGL,0,Established
8739-QOTTN,1,Very New
1399-OUPJN,2,Long-term
0277-BKSQP,1,Very New
6502-HCJTI,1,Very New
2606-RMDHZ,1,Very New
5774-XZTQC,1,Very New
2676-SSLTO,0,Established
6266-QHOJZ,2,Long-term
7269-JISCY,0,Established
0363-SVHYR,2,Long-term
8547-NSBBO,3,New
8258-GSTJK,1,Very New
6861-OKBCE,1,Very New
9940-RHLFB,1,Very New
6591-QGOYB,3,New
9070-BCKQP,2,Long-term
6421-SZVEM,3,New
1328-EUZHC,3,New
2995-UPRYS,0,Established
8878-RYUKI,0,Established
9633-DENPU,0,Established
7811-JIVPF,3,New
7113-HIPFI,2,Long-term
8541-QVFKM,1,Very New
6686-YPGHK,0,Established
1383-EZRWL,1,Very New
9258-CNWAC,2,Long-term
5371-VYLSX,0,Established
6374-AFWOX,0,Established
4759-TRPLW,1,Very New
5317-FLPJF,2,Long-term
7621-VPNET,0,Established
6034-YMTOB,1,Very New
8563-IIOXK,1,Very New
4903-CNOZC,3,New
4353-HYOJD,3,New
8020-BWHYL,1,Very New
7267-FRMJW,3,New
2982-VPSGI,1,Very New
4188-FRABG,2,Long-term
8199-ZLLSA,2,Long-term
4128-ETESU,0,Established
0620-DLSLK,1,Very New
4625-EWPTF,1,Very New
5980-NOPLP,0,Established
3850-OKINF,2,Long-term
6892-XPFPU,3,New
8010-EZLOU,1,Very New
1156-ZFYDO,1,Very New
3295-YVUSR,1,Very New
8016-NCFVO,0,Established
4119-ZYPZY,2,Long-term
5549-ZGHFB,0,Established
7577-SWIFR,1,Very New
0303-WMMRN,1,Very New
6408-OTUBZ,2,Long-term
5204-HMGYF,0,Established
1078-TDCRN,1,Very New
3727-OVPRY,2,Long-term
3797-FKOGQ,1,Very New
7622-NXQZR,3,New
6196-HBOBZ,2,Long-term
3970-XGJDU,2,Long-term
7017-VFULY,1,Very New
5562-YJQGT,1,Very New
8807-OPMBM,0,Established
5439-WIKXB,0,Established
9874-QLCLH,3,New
8294-UIMBA,3,New
8109-YUOHE,3,New
5840-NVDCG,3,New
8092-NLTGF,2,Long-term
5928-QLDHB,1,Very New
9840-EFJQB,1,Very New
0696-UKTOX,3,New
4801-KFYKL,1,Very New
3472-OAOOR,3,New
6135-OZQVA,1,Very New
8062-YBDOE,1,Very New
2252-JHJGE,2,Long-term
4188-PCPIG,2,Long-term
6000-APYLU,1,Very New
7105-BENQF,1,Very New
7721-DVEKZ,1,Very New
3566-VVORZ,1,Very New
9507-HSMMZ,0,Established
2480-SQIOB,1,Very New
0947-IDHRQ,1,Very New
7813-TKCVO,3,New
0128-MKWSG,3,New
3672-YITQD,3,New
4350-ZTLPI,0,Established
9048-JVYVF,1,Very New
0361-HJRDX,2,Long-term
5727-MYATE,2,Long-term
3823-KYNQY,1,Very New
8988-ECPJR,3,New
7570-WELNY,2,Long-term
3021-VLNRJ,0,Established
3776-EKTKM,1,Very New
2080-CAZNM,0,Established
1028-FFNJK,3,New
6907-FLBER,1,Very New
3001-UNBTL,3,New
5982-PSMKW,3,New
3507-GASNP,2,Long-term
7096-ZNBZI,2,Long-term
1902-XBTFB,3,New
1676-MQAOA,2,Long-term
0786-IVLAW,2,Long-term
7566-DSRLQ,2,Long-term
0643-OKLRP,0,Established
7245-JMTTQ,0,Established
6050-IJRHS,2,Long-term
6202-JVYEU,1,Very New
8591-TKMZH,2,Long-term
0734-OXWBT,1,Very New
4282-ACRXS,0,Established
0365-TRTPY,0,Established
7349-ALMUX,0,Established
9381-NDKME,3,New
6502-KUGLL,1,Very New
1841-YSJGV,2,Long-term
2794-XIMMO,0,Established
8382-SHQEH,1,Very New
3511-BFTJW,2,Long-term
7668-XCFYV,3,New
2983-ZANRP,1,Very New
7845-URHJN,1,Very New
3034-ZBEQN,0,Established
5018-HEKFO,1,Very New
3976-NLDEZ,1,Very New
2282-YGNOR,3,New
5336-UFNZP,2,Long-term
6854-EXGSF,1,Very New
1241-EZFMJ,2,Long-term
9233-PSYHO,0,Established
5376-PCKNB,2,Long-term
8044-BGWPI,1,Very New
4060-LDNLU,1,Very New
3589-PPVKW,1,Very New
8327-LZKAS,0,Established
5887-IKKYO,2,Long-term
1075-BGWOH,3,New
1755-RMCXH,1,Very New
0302-JOIVN,1,Very New
3858-XHYJO,0,Established
4299-SIMNS,1,Very New
7025-IWFHT,0,Established
6261-LHRTG,3,New
7841-FCRQD,3,New
2056-EVGZL,2,Long-term
8777-MBMTS,2,Long-term
7753-USQYQ,0,Established
5366-IJEQJ,3,New
7661-CPURM,3,New
6233-HXJMX,0,Established
5902-WBLSE,2,Long-term
1981-INRFU,1,Very New
4971-PUYQO,3,New
3239-TPHPZ,1,Very New
5115-GZDEL,2,Long-term
3338-CVVEH,1,Very New
8485-GJCDN,1,Very New
2615-YVMYX,2,Long-term
2851-STERV,3,New
4393-GEADV,2,Long-term
8486-AYEQH,3,New
1527-SXDPN,0,Established
6029-WTIPC,0,Established
8634-CILSZ,2,Long-term
5419-JKZNQ,3,New
2495-KZNFB,3,New
1409-PHXTF,0,Established
4560-WQAQW,2,Long-term
9591-YVTEB,0,Established
9309-BZGNT,2,Long-term
4274-DRSQT,2,Long-term
2027-DNKIV,0,Established
8075-GXIUB,1,Very New
2885-HIJDH,2,Long-term
5424-RLQLC,1,Very New
6682-QJDGB,0,Established
6507-DTJZV,1,Very New
8780-IXSTS,1,Very New
7673-BQGKU,2,Long-term
6723-WSNTY,2,Long-term
9530-EHPOH,1,Very New
2725-IWWBA,0,Established
0345-HKJVM,1,Very New
1061-PNTHC,0,Established
0394-YONDK,2,Long-term
6574-MCOEH,3,New
7399-QHBJS,2,Long-term
3049-SOLAY,1,Very New
0997-YTLNY,3,New
3317-HRTNN,1,Very New
9479-HYNYL,2,Long-term
3235-ETOOB,1,Very New
9708-KFDBY,1,Very New
8058-INTPH,1,Very New
3642-GKTCT,2,Long-term
0774-RMNUW,2,Long-term
1334-PDUKM,2,Long-term
0756-MPZRL,0,Established
2242-MFOTG,3,New
2927-CVULT,0,Established
2144-BFDSO,0,Established
8745-PVESG,2,Long-term
7647-GYYKX,0,Established
5647-FXOTP,2,Long-term
5569-OUICF,3,New
8821-XNHVZ,1,Very New
2082-OJVTK,3,New
9700-ISPUP,1,Very New
9839-ETQOE,0,Established
6078-VESFR,1,Very New
9027-TMATR,0,Established
5940-NFXKV,3,New
1941-HOSAM,1,Very New
9110-HSGTV,2,Long-term
0704-VCUMB,2,Long-term
6171-ZTVYB,0,Established
8053-WWDRO,1,Very New
9564-KCLHR,1,Very New
1935-IMVBB,0,Established
2535-PBCGC,2,Long-term
2082-CEFLT,1,Very New
1470-PSXNM,0,Established
1213-NGCUN,1,Very New
2498-XLDZR,3,New
9866-OCCKE,2,Long-term
5338-YHWYT,0,Established
7718-UPSKJ,2,Long-term
8731-WBBMB,3,New
1448-CYWKC,2,Long-term
7901-IIDQV,3,New
2690-DVRVK,1,Very New
5688-KZTSN,1,Very New
1270-XKUCC,3,New
0334-ZFJSR,0,Established
2894-QOJRX,3,New
5747-PMBSQ,1,Very New
5583-EJXRD,0,Established
4565-EVZMJ,0,Established
3143-JQEGI,1,Very New
6386-SZZKH,0,Established
3327-YBAKM,2,Long-term
9441-QHEVC,1,Very New
6705-LNMDD,3,New
2580-ASVVY,0,Established
3370-GQEAL,3,New
5032-USPKF,0,Established
2982-IHMFT,1,Very New
3521-SYVOR,0,Established
4254-QPEDE,0,Established
6283-GITPX,2,Long-term
9526-JAWYF,3,New
0771-CHWSK,2,Long-term
9788-HNGUT,2,Long-term
9495-REDIY,3,New
5375-XLDOF,2,Long-term
1172-VIYBP,0,Established
5649-VUKMC,1,Very New
6559-PDZLR,3,New
8992-OBVDG,3,New
4273-MBHYA,1,Very New
4724-WXVWF,0,Established
5701-GUXDC,3,New
1460-UZPRJ,2,Long-term
6082-GLJIX,3,New
5143-EGQFK,1,Very New
4919-IKATY,1,Very New
2495-TTHBQ,1,Very New
0485-ZBSLN,2,Long-term
3810-PJUHR,2,Long-term
9050-QLROH,3,New
0847-HGRML,2,Long-term
8232-CTLKO,2,Long-term
9227-YBAXE,2,Long-term
6168-WFVVF,1,Very New
9860-LISIZ,3,New
0112-QAWRZ,3,New
0877-SDMBN,0,Established
2786-GCDPI,0,Established
4043-MKDTV,2,Long-term
8065-YKXKD,1,Very New
9637-EIHEQ,1,Very New
9229-RQABD,3,New
8313-KTIHG,1,Very New
5320-BRKGK,2,Long-term
6284-KMNUF,0,Established
9689-PTNPG,1,Very New
9465-RWMXL,3,New
6229-UOLQL,0,Established
2362-IBOOY,3,New
3137-LUPIX,1,Very New
0843-WTBXE,0,Established
6143-JQKEA,1,Very New
8676-OOQEJ,1,Very New
5515-IDEJJ,1,Very New
9701-CDXHR,0,Established
7450-NWRTR,1,Very New
8124-NZVGJ,1,Very New
2162-FRZAA,2,Long-term
5376-DEQCP,1,Very New
5118-MUEYH,0,Established
9095-HFAFX,1,Very New
5627-TVBPP,3,New
2379-ENZGV,1,Very New
3936-QQFLL,1,Very New
2589-AYCRP,0,Established
4067-HLYQI,3,New
5124-EOGYE,3,New
5057-RKGLH,1,Very New
0292-WEGCH,0,Established
8910-ICHIU,0,Established
4097-YODCF,3,New
9715-WZCLW,2,Long-term
9786-YWNHU,2,Long-term
6407-GSJNL,0,Established
6005-OBZPH,3,New
4049-ZPALD,2,Long-term
7932-WPTDS,1,Very New
3733-UOCWF,2,Long-term
6833-JMZYP,1,Very New
2722-VOJQL,2,Long-term
1310-QRITU,3,New
8961-QDZZJ,2,Long-term
9715-SBVSU,1,Very New
8490-BXHEO,3,New
7173-TETGO,2,Long-term
7929-SKFGK,2,Long-term
2300-RQGOI,0,Established
3563-SVYLG,2,Long-term
5228-EXCET,1,Very New
6435-VWCCY,2,Long-term
4998-IKFSE,3,New
8630-QSGXK,0,Established
2455-USLMV,3,New
7394-FKDNK,1,Very New
9488-FVZCC,2,Long-term
6331-LWDTQ,1,Very New
5995-WWKKG,0,Established
1597-FZREH,1,Very New
7879-CGSFV,0,Established
9921-EZKBY,3,New
7432-FFVAR,0,Established
7246-ZGQDF,1,Very New
7000-WCEVQ,3,New
0727-IWKVK,1,Very New
5959-BELXA,3,New
4456-RHSNB,3,New
3512-IZIKN,2,Long-term
2481-SBOYW,2,Long-term
7109-MFBYV,3,New
1833-TCXKK,0,Established
1832-PEUTS,2,Long-term
6141-OOXUQ,1,Very New
8660-BUETV,1,Very New
0580-PIQHM,0,Established
5696-CEIQJ,2,Long-term
7503-ZGUZJ,1,Very New
1696-HXOWK,2,Long-term
3026-ATZYV,0,Established
4012-YCFAI,2,Long-term
2506-TNFCO,1,Very New
9970-QBCDA,1,Very New
8718-PTMEZ,1,Very New
9496-IVVRP,1,Very New
2207-OBZNX,1,Very New
2657-VPXTA,1,Very New
6551-VLJMV,3,New
1221-GHZEP,2,Long-term
9289-LBQVU,2,Long-term
6142-VSJQO,1,Very New
3458-IDMFK,3,New
6933-FHBZC,3,New
0221-NAUXK,1,Very New
9770-KXGQU,0,Established
6437-UKHMV,1,Very New
6538-POCHL,3,New
6726-NNFWD,2,Long-term
3002-WQZWT,3,New
4277-UDIEF,3,New
1208-NBVFH,3,New
4912-PIGUY,1,Very New
1114-CENIM,0,Established
6060-DRTNL,1,Very New
2725-TTRIQ,2,Long-term
3374-TTZTK,0,Established
8990-ZXLSU,1,Very New
2275-RBYQS,1,Very New
8473-VUVJN,1,Very New
6289-CPNLD,3,New
5536-SLHPM,0,Established
4419-UJMUS,2,Long-term
7794-JASDG,1,Very New
7609-YBPXG,0,Established
5519-TEEUH,3,New
7856-GANIL,0,Established
0804-XBFBV,1,Very New
2676-OXPPQ,1,Very New
3703-TTEPD,3,New
2799-TSLAG,2,Long-term
0196-VULGZ,1,Very New
8837-VVWLQ,1,Very New
2696-NARTR,1,Very New
2208-NKVVH,0,Established
7614-QVWQL,0,Established
1976-CFOCS,1,Very New
4631-OACRM,1,Very New
7139-JZFVG,2,Long-term
4987-GQWPO,3,New
3755-JBMNH,3,New
1757-TCATG,3,New
6345-ULYRW,0,Established
4776-XSKYQ,1,Very New
8048-DSDFQ,1,Very New
5753-QQWPW,3,New
6010-DDPPW,2,Long-term
1809-DMJHQ,1,Very New
6693-FRIRW,3,New
6586-MYGKD,2,Long-term
3173-NVMPX,1,Very New
0248-PGHBZ,2,Long-term
0623-GDISB,1,Very New
2892-GESUL,3,New
6923-EFPNL,1,Very New
7472-EQOAV,2,Long-term
9574-RKJIF,3,New
2043-WVTQJ,1,Very New
8034-RYTVV,0,Established
3863-QSTYI,2,Long-term
2619-WFQWU,1,Very New
5044-LRQAQ,1,Very New
1716-LSAMB,0,Established
1333-PBMXB,0,Established
6546-OPBBH,0,Established
5985-BEHZK,2,Long-term
9127-QRZMH,0,Established
5919-VCZYM,1,Very New
9644-KVCNC,2,Long-term
2137-DQMEV,2,Long-term
8174-LNWMW,3,New
9279-CJEOJ,3,New
7964-VEXDG,3,New
2404-JIBFC,0,Established
0778-NELLA,1,Very New
8029-XYPWT,2,Long-term
4614-NUVZD,1,Very New
4632-PAOYU,3,New
3803-KMQFW,1,Very New
6804-GDMOI,2,Long-term
2990-OGYTD,2,Long-term
6646-JPPHA,1,Very New
9572-MTILT,2,Long-term
7658-UYUQS,3,New
7880-XSOJX,1,Very New
9611-CTWIH,1,Very New
4589-IUAJB,2,Long-term
0329-GTIAJ,1,Very New
8746-BFOAJ,3,New
8457-XIGKN,3,New
6072-NUQCB,3,New
6629-CZTTH,1,Very New
8838-GPHZP,2,Long-term
8750-QWZAJ,2,Long-term
5364-EVNIB,1,Very New
6918-UMQCG,1,Very New
0675-NCDYU,2,Long-term
6339-DKLMK,1,Very New
1346-PJWTK,2,Long-term
5088-QZLRL,1,Very New
8023-QHAIO,0,Established
4397-FRLTA,1,Very New
3057-VJJQE,3,New
5087-SUURX,3,New
2302-OUZXB,2,Long-term
8133-ANHHJ,0,Established
2270-CHBFN,0,Established
0013-EXCHZ,1,Very New
5982-FPVQN,0,Established
9107-UKCKY,2,Long-term
4654-ULTTN,2,Long-term
5550-VFRLC,1,Very New
5546-BYZSM,0,Established
1492-KGETH,2,Long-term
4929-BSTRX,1,Very New
4163-HFTUK,0,Established
8215-NGSPE,0,Established
2225-ZRGSG,2,Long-term
8859-YSTWS,0,Established
5271-YNWVR,2,Long-term
7601-DHFWZ,0,Established
2657-ALMWY,3,New
6330-JKLPC,1,Very New
4667-OHGKG,1,Very New
1998-VHJHK,3,New
1707-HABPF,0,Established
1660-HSOOQ,1,Very New
7253-UVNDW,0,Established
0487-VVUVK,3,New
7228-OMTPN,1,Very New
5063-IUOKK,1,Very New
4508-OEBEY,3,New
0027-KWYKW,3,New
2308-STERM,1,Very New
5982-XMDEX,2,Long-term
6284-AHOOQ,3,New
6051-PTVNS,0,Established
2344-JMOGN,1,Very New
3799-ISUZQ,1,Very New
2877-VDUER,3,New
9152-AMKAK,1,Very New
1794-HBQTJ,1,Very New
9432-VOFYX,3,New
8049-WJCLQ,1,Very New
6586-PSJOX,1,Very New
2460-FPSYH,0,Established
9705-ZJBCG,1,Very New
4818-DRBQT,3,New
1320-HTRDR,1,Very New
6847-KJLTS,2,Long-term
9670-BPNXF,0,Established
3913-FCUUW,2,Long-term
3301-VKTGC,2,Long-term
1493-AMTIE,1,Very New
9555-SAHUZ,0,Established
0816-TSPHQ,1,Very New
9932-WBWIK,1,Very New
4619-EVPHY,3,New
5286-YHCVC,2,Long-term
6424-ELEYH,1,Very New
4391-RESHN,3,New
9115-YQHGA,0,Established
4462-CYWMH,2,Long-term
8963-MQVYN,3,New
2458-EOMRE,1,Very New
9334-GWGOW,1,Very New
6821-BUXUX,1,Very New
5028-HTLJB,1,Very New
9801-GDWGV,0,Established
6542-LWGXJ,1,Very New
5567-GZKQY,2,Long-term
1222-LRYKO,1,Very New
2320-JRSDE,1,Very New
2087-QAREY,3,New
0601-WZHJF,1,Very New
4423-JWZJN,2,Long-term
5143-WMWOG,1,Very New
6490-FGZAT,1,Very New
5393-RXQSZ,1,Very New
7452-FOLON,0,Established
2320-TZRRH,3,New
0231-LXVAP,1,Very New
9444-JTXHZ,1,Very New
4942-VZZOM,2,Long-term
5510-BOIUJ,1,Very New
7502-BNYGS,0,Established
4291-HYEBC,3,New
6147-CBCRA,3,New
6047-SUHPR,0,Established
4471-KXAUH,0,Established
9752-ZNQUT,1,Very New
7638-QVMVY,1,Very New
1576-PFZIW,2,Long-term
5666-MBJPT,2,Long-term
7312-XSBAT,1,Very New
3096-GKWEB,3,New
2371-JQHZZ,3,New
0674-GCDXG,2,Long-term
1121-QSIVB,0,Established
4396-KLSEH,1,Very New
3244-DCJWY,1,Very New
2824-MYYBN,0,Established
0875-CABNR,1,Very New
6345-HOVES,3,New
8318-LCNBW,3,New
6469-QJKZW,1,Very New
0147-ESWWR,0,Established
1217-VASWC,0,Established
7812-FZHPE,3,New
6370-ZVHDV,2,Long-term
5915-DGNVC,0,Established
6260-XLACS,1,Very New
3566-CAAYU,2,Long-term
4983-CCWMC,1,Very New
9103-CXVOK,1,Very New
2896-TBNBE,0,Established
4797-AXPXK,1,Very New
5229-PRWKT,1,Very New
6982-UQZLY,1,Very New
2522-WLNSF,3,New
3841-CONLJ,1,Very New
5057-LCOUI,0,Established
0193-ESZXP,2,Long-term
4475-NVTLU,0,Established
4369-HTUIF,1,Very New
9386-LDCZR,0,Established
9585-KKMFD,0,Established
5399-ZIMKF,1,Very New
0336-KXKFK,2,Long-term
5619-XZZKR,1,Very New
3948-FVVRP,1,Very New
5327-XOKKY,2,Long-term
0983-TATYJ,3,New
1813-JYWTO,2,Long-term
0156-FVPTA,3,New
1984-FCOWB,2,Long-term
0654-HMSHN,3,New
6719-OXYBR,1,Very New
3312-ZWLGF,3,New
6476-YHMGA,1,Very New
5287-QWLKY,2,Long-term
0795-XCCTE,2,Long-term
0168-XZKBB,3,New
3785-NRHYR,1,Very New
5196-SGOAK,1,Very New
4537-DKTAL,1,Very New
7072-MBHEV,1,Very New
5602-BVFMK,1,Very New
6297-NOOPG,2,Long-term
1891-UAWWU,3,New
8204-TIFGJ,3,New
8050-DVOJX,0,Established
6108-OQZDQ,1,Very New
0363-QJVFX,3,New
8903-XEBGX,1,Very New
8169-SAEJD,2,Long-term
9840-DVNDC,1,Very New
1089-XZWHH,3,New
2325-WINES,3,New
6064-ZATLR,3,New
3096-JRDSO,3,New
7824-PANSQ,2,Long-term
8042-JVNFH,1,Very New
9648-BCHKM,3,New
2888-ADFAO,0,Established
8707-HOEDG,2,Long-term
