customerID,Cluster,SegmentName
5186-SAMNZ,3,Medium-High Spenders
0447-RXSGD,3,Medium-High Spenders
4927-WWOOZ,3,Medium-High Spenders
5788-YPOEG,3,Medium-High Spenders
5373-SFODM,3,Medium-High Spenders
0661-KBKPA,1,High Spenders
9081-WWXKP,2,Medium-Low Spenders
0784-ZQJZX,2,Medium-Low Spenders
3133-PZNSR,1,High Spenders
5766-ZJYBB,0,Low Spenders
8931-GJJIQ,3,Medium-High Spenders
4277-PVRAN,3,Medium-High Spenders
0022-TCJCI,2,Medium-Low Spenders
0722-SVSFK,3,Medium-High Spenders
3612-YVGSJ,2,Medium-Low Spenders
9825-YCXWZ,1,High Spenders
5397-NSKQG,2,Medium-Low Spenders
8565-HBFNN,1,High Spenders
2000-DHJUY,1,High Spenders
0203-HHYIJ,0,Low Spenders
8670-ERCJH,1,High Spenders
7758-UJWYS,2,Medium-Low Spenders
2050-ONYDQ,2,Medium-Low Spenders
7055-JCGNI,1,High Spenders
0739-UUAJR,2,Medium-Low Spenders
4826-DXMUP,3,Medium-High Spenders
0952-KMEEH,3,Medium-High Spenders
7285-KLOTR,3,Medium-High Spenders
0654-PQKDW,1,High Spenders
7175-NTIXE,3,Medium-High Spenders
7963-SHNDT,2,Medium-Low Spenders
9796-BPKIW,3,Medium-High Spenders
0188-GWFLE,0,Low Spenders
8129-GMVGI,2,Medium-Low Spenders
2882-DDZPG,0,Low Spenders
3547-LQRIK,2,Medium-Low Spenders
9137-NOQKA,0,Low Spenders
5843-TTHGI,0,Low Spenders
1849-RJYIG,3,Medium-High Spenders
8868-GAGIO,1,High Spenders
4061-UKJWL,0,Low Spenders
5380-XPJNZ,2,Medium-Low Spenders
8263-QMNTJ,1,High Spenders
8178-EYZUO,1,High Spenders
3230-JCNZS,1,High Spenders
0277-ORXQS,2,Medium-Low Spenders
5130-IEKQT,3,Medium-High Spenders
3230-WYKIR,3,Medium-High Spenders
7996-BPXHY,0,Low Spenders
3227-WLKLI,1,High Spenders
0407-BDJKB,1,High Spenders
2266-FUBDZ,0,Low Spenders
8237-ULIXL,2,Medium-Low Spenders
9600-UDOPK,3,Medium-High Spenders
8216-AZUUZ,1,High Spenders
9153-BTBVV,2,Medium-Low Spenders
4074-SJFFA,0,Low Spenders
3269-ATYWD,1,High Spenders
5186-PEIZU,2,Medium-Low Spenders
1074-AMIOH,1,High Spenders
4910-GMJOT,3,Medium-High Spenders
0354-WYROK,3,Medium-High Spenders
4361-FEBGN,2,Medium-Low Spenders
7748-UMTRK,3,Medium-High Spenders
0380-ZCSBI,0,Low Spenders
7145-FEJWU,3,Medium-High Spenders
6463-MVYRY,1,High Spenders
3969-JQABI,1,High Spenders
9624-EGDEQ,2,Medium-Low Spenders
1051-EQPZR,2,Medium-Low Spenders
5849-ASHZJ,0,Low Spenders
5780-INQIK,0,Low Spenders
7576-OYWBN,3,Medium-High Spenders
4526-ZJJTM,3,Medium-High Spenders
8384-FZBJK,1,High Spenders
3750-RNQKR,0,Low Spenders
0962-CQPWQ,2,Medium-Low Spenders
3096-YXENJ,1,High Spenders
1265-BCFEO,1,High Spenders
5837-LXSDN,3,Medium-High Spenders
5945-AZYHT,1,High Spenders
8325-QRPZR,3,Medium-High Spenders
6384-VMJHP,1,High Spenders
2262-SLNVK,3,Medium-High Spenders
7730-CLDSV,1,High Spenders
1135-HIORI,1,High Spenders
0164-APGRB,1,High Spenders
6481-ESCNL,3,Medium-High Spenders
1790-NESIO,0,Low Spenders
1550-EENBN,3,Medium-High Spenders
5539-TMZLF,3,Medium-High Spenders
4323-SADQS,0,Low Spenders
4446-BZKHU,1,High Spenders
5202-IVJNU,2,Medium-Low Spenders
5976-JCJRH,3,Medium-High Spenders
8198-RKSZG,3,Medium-High Spenders
0137-OCGAB,3,Medium-High Spenders
3351-NQLDI,1,High Spenders
9297-EONCV,1,High Spenders
7593-JNWRU,0,Low Spenders
4588-YBNIB,0,Low Spenders
1069-QJOEE,0,Low Spenders
3336-JORSO,1,High Spenders
7799-DSEWS,3,Medium-High Spenders
8766-PAFNE,1,High Spenders
5315-CKEQK,0,Low Spenders
3130-ICDUP,3,Medium-High Spenders
0820-FNRNX,3,Medium-High Spenders
0880-FVFWF,1,High Spenders
4611-ANLQC,2,Medium-Low Spenders
4213-HKBJO,0,Low Spenders
2792-LSHWX,3,Medium-High Spenders
5028-GZLDO,3,Medium-High Spenders
0014-BMAQU,1,High Spenders
6861-XWTWQ,3,Medium-High Spenders
9018-PCIOK,2,Medium-Low Spenders
4837-QUSFT,1,High Spenders
6877-TJMBR,3,Medium-High Spenders
9953-ZMKSM,2,Medium-Low Spenders
0907-HQNTS,1,High Spenders
7665-NKLAV,2,Medium-Low Spenders
6769-DCQLI,1,High Spenders
2433-KMEAS,3,Medium-High Spenders
4391-LNRXK,3,Medium-High Spenders
8250-ZNGGW,3,Medium-High Spenders
2195-ZRVAX,1,High Spenders
3550-SAHFP,3,Medium-High Spenders
2011-TRQYE,0,Low Spenders
8562-GHPPI,0,Low Spenders
5893-PYOLZ,1,High Spenders
4986-MXSFP,0,Low Spenders
6131-FOYAS,2,Medium-Low Spenders
3027-YNWZU,2,Medium-Low Spenders
5609-IMCGG,3,Medium-High Spenders
4873-ILOLJ,3,Medium-High Spenders
4727-MCYZG,0,Low Spenders
9481-WHGWY,1,High Spenders
2725-KXXWT,3,Medium-High Spenders
9565-DJPIB,3,Medium-High Spenders
4328-VUFWD,2,Medium-Low Spenders
3301-LSLWQ,3,Medium-High Spenders
7473-ZBDSN,0,Low Spenders
3166-PNEOF,1,High Spenders
5639-NTUPK,0,Low Spenders
8780-YRMTT,2,Medium-Low Spenders
8348-HFYIV,0,Low Spenders
5140-FOMCQ,1,High Spenders
6242-SGYTS,1,High Spenders
8166-ORCHU,3,Medium-High Spenders
8414-OOEEL,1,High Spenders
8454-AATJP,1,High Spenders
6849-WLEYG,0,Low Spenders
4659-NZRUF,3,Medium-High Spenders
4531-AUZNK,1,High Spenders
4191-XOVOM,1,High Spenders
2150-OEGBV,0,Low Spenders
8429-XIBUM,3,Medium-High Spenders
1855-CFULU,0,Low Spenders
4878-BUNFV,2,Medium-Low Spenders
1872-EBWSC,0,Low Spenders
2608-BHKFN,3,Medium-High Spenders
7026-YMSBE,0,Low Spenders
7341-LXCAF,3,Medium-High Spenders
6997-UVGOX,1,High Spenders
9674-EHPPG,2,Medium-Low Spenders
9462-MJUAW,0,Low Spenders
8128-YVJRG,3,Medium-High Spenders
5440-VHLUL,1,High Spenders
5781-BKHOP,1,High Spenders
4283-FUTGF,3,Medium-High Spenders
5213-TWWJU,3,Medium-High Spenders
1569-TTNYJ,3,Medium-High Spenders
8628-MFKAX,1,High Spenders
2397-BRLOM,3,Medium-High Spenders
7629-WIXZF,3,Medium-High Spenders
5445-GLVOT,0,Low Spenders
3976-HXHCE,2,Medium-Low Spenders
2466-NEJOJ,0,Low Spenders
0254-KCJGT,1,High Spenders
5472-CVMDX,2,Medium-Low Spenders
6461-SZMCV,1,High Spenders
8150-QUDFX,0,Low Spenders
9508-ILZDG,3,Medium-High Spenders
2346-DJQTB,2,Medium-Low Spenders
1697-LYYYX,2,Medium-Low Spenders
1942-OQFRW,0,Low Spenders
4749-VFKVB,0,Low Spenders
9640-ZSLDC,2,Medium-Low Spenders
4231-LZUYM,2,Medium-Low Spenders
7598-UAASY,3,Medium-High Spenders
7938-OUHIO,3,Medium-High Spenders
8510-AWCXC,3,Medium-High Spenders
6128-AQBMT,2,Medium-Low Spenders
3594-BDSOA,0,Low Spenders
0431-APWVY,3,Medium-High Spenders
5133-VRSAB,0,Low Spenders
5996-DAOQL,0,Low Spenders
6838-YAUVY,1,High Spenders
0484-JPBRU,2,Medium-Low Spenders
7883-ROJOC,0,Low Spenders
0244-LGNFY,1,High Spenders
7274-CGTOD,2,Medium-Low Spenders
4295-YURET,1,High Spenders
3426-NIYYL,0,Low Spenders
8225-BTJAU,3,Medium-High Spenders
4635-EJYPD,0,Low Spenders
1866-ZSLJM,0,Low Spenders
4636-TVXVG,2,Medium-Low Spenders
4236-UJPWO,0,Low Spenders
9392-XBGTD,0,Low Spenders
3387-VATUS,3,Medium-High Spenders
6402-SSEJG,3,Medium-High Spenders
1143-NMNQJ,3,Medium-High Spenders
1169-SAOCL,1,High Spenders
1110-KYLGQ,1,High Spenders
9929-PLVPA,0,Low Spenders
3518-PZXZQ,0,Low Spenders
2371-JUNGC,0,Low Spenders
7693-QPEFS,1,High Spenders
0924-BJCRC,1,High Spenders
5074-FBGHB,1,High Spenders
2351-BKRZW,1,High Spenders
4455-BFSPD,1,High Spenders
0415-MOSGF,0,Low Spenders
1724-BQUHA,3,Medium-High Spenders
3948-KXDUF,1,High Spenders
2323-ARSVR,1,High Spenders
0815-MFZGM,1,High Spenders
4826-XTSOH,3,Medium-High Spenders
5480-XTFFL,0,Low Spenders
8295-FHIVV,0,Low Spenders
2495-INZWQ,0,Low Spenders
9086-YJYXS,3,Medium-High Spenders
1179-INLAT,0,Low Spenders
7909-FIOIY,0,Low Spenders
4139-SUGLD,0,Low Spenders
6857-VWJDT,3,Medium-High Spenders
6351-SCJKT,0,Low Spenders
5468-BPMMO,2,Medium-Low Spenders
5624-BQSSA,0,Low Spenders
0197-PNKNK,1,High Spenders
2439-QKJUL,0,Low Spenders
1194-SPVSP,0,Low Spenders
9534-NSXEM,0,Low Spenders
2408-WITXK,0,Low Spenders
8929-KSWIH,3,Medium-High Spenders
2250-IVBWA,1,High Spenders
1810-MVMAI,3,Medium-High Spenders
9506-UXUSK,3,Medium-High Spenders
1229-RCALF,1,High Spenders
3572-UOLYZ,1,High Spenders
1429-UYJSV,0,Low Spenders
5577-OTWWW,0,Low Spenders
6100-QQHEB,3,Medium-High Spenders
6366-XIVKZ,3,Medium-High Spenders
3470-OBUET,1,High Spenders
2770-NSVDG,0,Low Spenders
9375-MHRRS,0,Low Spenders
2634-HCZGT,2,Medium-Low Spenders
7503-QQRVF,3,Medium-High Spenders
4860-YZGZM,0,Low Spenders
6599-GZWCM,3,Medium-High Spenders
2691-NZETQ,3,Medium-High Spenders
4404-HIBDJ,3,Medium-High Spenders
5533-NHFRF,0,Low Spenders
7037-MTYVW,3,Medium-High Spenders
4760-THGOT,1,High Spenders
7295-JOMMD,3,Medium-High Spenders
4016-BJKTZ,3,Medium-High Spenders
6584-VQMYT,3,Medium-High Spenders
9838-BFCQT,2,Medium-Low Spenders
2790-XUYMV,1,High Spenders
0581-MDMPW,3,Medium-High Spenders
5013-SBUIH,1,High Spenders
1023-BQXZE,1,High Spenders
9163-GHAYE,0,Low Spenders
3904-UKFRE,3,Medium-High Spenders
5353-WILCI,3,Medium-High Spenders
0709-TVGUR,3,Medium-High Spenders
0058-EVZWM,1,High Spenders
6023-YEBUP,3,Medium-High Spenders
7209-JCUDS,3,Medium-High Spenders
7009-PCARS,2,Medium-Low Spenders
0519-DRGTI,0,Low Spenders
1017-FBQMM,1,High Spenders
3001-CBHLQ,3,Medium-High Spenders
1985-MBRYP,2,Medium-Low Spenders
6158-DWPZT,0,Low Spenders
9372-TXXPS,2,Medium-Low Spenders
3259-QMXUN,1,High Spenders
1015-JPFYW,0,Low Spenders
6645-MXQJT,3,Medium-High Spenders
4360-QRAVE,2,Medium-Low Spenders
8433-WPJTV,1,High Spenders
5804-JMYIO,2,Medium-Low Spenders
3763-GCZHZ,1,High Spenders
6484-LATFU,2,Medium-Low Spenders
7599-NTMDP,2,Medium-Low Spenders
0772-GYEQQ,3,Medium-High Spenders
0536-ACXIP,1,High Spenders
0936-NQLJU,2,Medium-Low Spenders
4831-EOBFE,3,Medium-High Spenders
1575-KRZZE,0,Low Spenders
3251-YMVWZ,2,Medium-Low Spenders
4102-OQUPX,3,Medium-High Spenders
9170-GYZJC,1,High Spenders
4884-LEVMQ,2,Medium-Low Spenders
8857-CUPFQ,2,Medium-Low Spenders
7610-TVOPG,0,Low Spenders
3638-DIMPH,0,Low Spenders
1845-ZLLIG,0,Low Spenders
8559-WNQZS,0,Low Spenders
3999-QGRJH,3,Medium-High Spenders
1699-UOTXU,2,Medium-Low Spenders
2454-RPBRZ,3,Medium-High Spenders
0635-WKOLD,3,Medium-High Spenders
5993-JSUWV,1,High Spenders
4518-FZBSX,2,Medium-Low Spenders
5387-ASZNZ,1,High Spenders
6988-CJEYV,1,High Spenders
2002-MZHWP,0,Low Spenders
3097-FQTVJ,2,Medium-Low Spenders
5465-BUBFA,2,Medium-Low Spenders
7299-GNVPL,3,Medium-High Spenders
9743-DQKQW,0,Low Spenders
1215-VFYVK,0,Low Spenders
9371-BITHB,2,Medium-Low Spenders
2265-CYWIV,3,Medium-High Spenders
9093-FPDLG,3,Medium-High Spenders
0541-FITGH,3,Medium-High Spenders
6985-HAYWX,3,Medium-High Spenders
7508-KBIMB,3,Medium-High Spenders
6838-HVLXG,0,Low Spenders
2277-DJJDL,1,High Spenders
1897-OKVMW,1,High Spenders
5485-ITNPC,1,High Spenders
0233-FTHAV,1,High Spenders
4644-PIZRT,3,Medium-High Spenders
8922-NPKBJ,2,Medium-Low Spenders
2740-TVLFN,0,Low Spenders
7771-CFQRQ,2,Medium-Low Spenders
9512-PHSMG,0,Low Spenders
6963-EZQEE,1,High Spenders
2452-KDRRH,1,High Spenders
2004-OCQXK,3,Medium-High Spenders
5027-QPKTE,3,Medium-High Spenders
4146-SVFUD,0,Low Spenders
1564-HJUVY,3,Medium-High Spenders
3617-XLSGQ,1,High Spenders
7517-LDMPS,3,Medium-High Spenders
7244-KXYZN,0,Low Spenders
5226-NOZFC,3,Medium-High Spenders
2672-HUYVI,3,Medium-High Spenders
1400-WIVLL,1,High Spenders
7508-MYBOG,3,Medium-High Spenders
8148-NLEGT,2,Medium-Low Spenders
0148-DCDOS,3,Medium-High Spenders
8347-GDTMP,2,Medium-Low Spenders
9992-RRAMN,3,Medium-High Spenders
6746-WAUWT,0,Low Spenders
0310-MVLET,1,High Spenders
0428-IKYCP,3,Medium-High Spenders
4550-VBOFE,1,High Spenders
2187-PKZAY,3,Medium-High Spenders
4003-OCTMP,3,Medium-High Spenders
6652-YFFJO,3,Medium-High Spenders
7225-IILWY,2,Medium-Low Spenders
5248-RPYWW,1,High Spenders
7923-IYJWY,1,High Spenders
3170-GWYKC,1,High Spenders
5696-QURRL,0,Low Spenders
7409-KIUTL,3,Medium-High Spenders
9830-ECLEN,2,Medium-Low Spenders
1732-VHUBQ,1,High Spenders
0495-RVCBF,3,Medium-High Spenders
2668-TZSPS,0,Low Spenders
7854-EDSSA,3,Medium-High Spenders
8869-TORSS,2,Medium-Low Spenders
7446-SFAOA,2,Medium-Low Spenders
9522-ZSINC,0,Low Spenders
8234-GSZYK,2,Medium-Low Spenders
6505-OZNPG,3,Medium-High Spenders
6164-HAQTX,2,Medium-Low Spenders
0679-IDSTG,3,Medium-High Spenders
7765-LWVVH,1,High Spenders
1658-TJVOA,3,Medium-High Spenders
0953-LGOVU,0,Low Spenders
2115-BFTIW,3,Medium-High Spenders
4692-NNQRU,3,Medium-High Spenders
7742-MYPGI,0,Low Spenders
0611-DFXKO,3,Medium-High Spenders
7780-OTDSO,3,Medium-High Spenders
9619-GSATL,2,Medium-Low Spenders
5622-UEJFI,2,Medium-Low Spenders
9747-DDZOS,3,Medium-High Spenders
0674-DGMAQ,3,Medium-High Spenders
6203-HBZPA,2,Medium-Low Spenders
0484-FFVBJ,3,Medium-High Spenders
0301-FIDRB,1,High Spenders
4139-JPIAM,2,Medium-Low Spenders
2181-TIDSV,2,Medium-Low Spenders
2761-XECQW,0,Low Spenders
1936-CZAKF,2,Medium-Low Spenders
9453-PATOS,1,High Spenders
0564-JJHGS,3,Medium-High Spenders
3348-CFRNX,3,Medium-High Spenders
4402-FTBXC,1,High Spenders
1428-GTBJJ,3,Medium-High Spenders
2931-XIQBR,1,High Spenders
0106-UGRDO,1,High Spenders
5542-TBBWB,3,Medium-High Spenders
1930-QPBVZ,1,High Spenders
2606-PKWJB,2,Medium-Low Spenders
5322-ZSMZY,0,Low Spenders
8059-UDZFY,3,Medium-High Spenders
7740-BTPUX,1,High Spenders
5220-AGAAX,2,Medium-Low Spenders
0208-BPQEJ,0,Low Spenders
9435-JMLSX,1,High Spenders
3352-ALMCK,1,High Spenders
5312-IRCFR,1,High Spenders
5294-IMHHT,1,High Spenders
8802-UNOJF,3,Medium-High Spenders
6313-GIDIT,2,Medium-Low Spenders
6176-YJWAS,1,High Spenders
5310-NOOVA,2,Medium-Low Spenders
4526-EXKKN,2,Medium-Low Spenders
5311-IHLEI,0,Low Spenders
3987-KQDDU,3,Medium-High Spenders
3404-JNXAX,1,High Spenders
5131-PONJI,1,High Spenders
2845-AFFTX,1,High Spenders
3489-VSFRD,2,Medium-Low Spenders
3345-JHUEO,0,Low Spenders
5815-HGGHV,3,Medium-High Spenders
5260-UMPWX,0,Low Spenders
2249-YPRNG,3,Medium-High Spenders
7410-YTJIK,3,Medium-High Spenders
4626-GYCZP,3,Medium-High Spenders
5649-RXQTV,1,High Spenders
2674-MIAHT,3,Medium-High Spenders
2576-HXMPA,0,Low Spenders
7587-AOVVU,3,Medium-High Spenders
5590-BYNII,3,Medium-High Spenders
6898-MDLZW,0,Low Spenders
3237-AJGEH,0,Low Spenders
4707-YNOQA,2,Medium-Low Spenders
9357-UJRUN,3,Medium-High Spenders
1591-NFNLQ,1,High Spenders
8648-PFRMP,0,Low Spenders
7663-CUXZB,1,High Spenders
0258-NOKBL,3,Medium-High Spenders
1163-VIPRI,1,High Spenders
2815-CPTUL,3,Medium-High Spenders
9348-ROUAI,1,High Spenders
9443-JUBUO,1,High Spenders
0596-BQCEQ,1,High Spenders
1481-ZUWZA,3,Medium-High Spenders
3043-TYBNO,3,Medium-High Spenders
4830-FAXFM,0,Low Spenders
5906-BFOZT,0,Low Spenders
2960-NKRSO,3,Medium-High Spenders
8996-ZROXE,2,Medium-Low Spenders
5598-IKHQQ,2,Medium-Low Spenders
0397-ZXWQF,2,Medium-Low Spenders
5266-PFRQK,2,Medium-Low Spenders
4674-HGNUA,1,High Spenders
6765-MBQNU,0,Low Spenders
9786-IJYDL,1,High Spenders
1303-SRDOK,1,High Spenders
3769-MHZNV,0,Low Spenders
6295-OSINB,1,High Spenders
3308-MHOOC,0,Low Spenders
2309-OSFEU,0,Low Spenders
2207-QPJED,3,Medium-High Spenders
4177-JPDFU,0,Low Spenders
2239-CFOUJ,0,Low Spenders
8046-DNVTL,2,Medium-Low Spenders
2209-XADXF,0,Low Spenders
6620-JDYNW,3,Medium-High Spenders
1891-FZYSA,1,High Spenders
4770-UEZOX,3,Medium-High Spenders
1038-RQOST,0,Low Spenders
7613-LLQFO,3,Medium-High Spenders
4568-TTZRT,0,Low Spenders
9513-DXHDA,3,Medium-High Spenders
2640-PMGFL,3,Medium-High Spenders
3801-HMYNL,3,Medium-High Spenders
0516-QREYC,0,Low Spenders
9685-WKZGT,3,Medium-High Spenders
6022-UGGSO,3,Medium-High Spenders
8084-OIVBS,0,Low Spenders
8896-BQTTI,0,Low Spenders
3865-QBWSJ,3,Medium-High Spenders
3352-RICWQ,0,Low Spenders
2160-GPFXD,2,Medium-Low Spenders
2065-MMKGR,3,Medium-High Spenders
5857-TYBCJ,1,High Spenders
1498-NHTLT,1,High Spenders
4484-CGXFK,0,Low Spenders
1402-PTHGN,3,Medium-High Spenders
4176-RELJR,2,Medium-Low Spenders
6214-EDAKZ,3,Medium-High Spenders
5199-FPUSP,2,Medium-Low Spenders
6377-KSLXC,0,Low Spenders
1796-JANOW,0,Low Spenders
0238-WHBIQ,1,High Spenders
8735-NBLWT,0,Low Spenders
6651-RLGGM,2,Medium-Low Spenders
6127-ISGTU,3,Medium-High Spenders
1614-JBEBI,0,Low Spenders
8740-XLHDR,0,Low Spenders
1208-DNHLN,0,Low Spenders
1761-AEZZR,3,Medium-High Spenders
3923-CSIHK,1,High Spenders
5696-EXCYS,0,Low Spenders
5795-KTGUD,1,High Spenders
7120-RFMVS,3,Medium-High Spenders
7924-GJZFI,3,Medium-High Spenders
4702-HDRKD,2,Medium-Low Spenders
8512-WIWYV,0,Low Spenders
5897-ZYEKH,1,High Spenders
5456-ITGIC,1,High Spenders
7317-GGVPB,1,High Spenders
1406-PUQVY,0,Low Spenders
1322-AGOQM,2,Medium-Low Spenders
3677-IYRBF,0,Low Spenders
5692-FPTAH,0,Low Spenders
9114-AAFQH,2,Medium-Low Spenders
8715-KKTFG,1,High Spenders
1550-LOAHA,3,Medium-High Spenders
1728-BQDMA,0,Low Spenders
0268-QKIWO,0,Low Spenders
0876-WDUUZ,3,Medium-High Spenders
5117-ZSMHQ,1,High Spenders
5151-HQRDG,2,Medium-Low Spenders
0960-HUWBM,1,High Spenders
6465-GSRCL,1,High Spenders
0617-FHSGK,1,High Spenders
0263-FJTQO,1,High Spenders
7319-ZNRTR,0,Low Spenders
2858-MOFSQ,3,Medium-High Spenders
7503-EPSZW,2,Medium-Low Spenders
7089-XXAYG,0,Low Spenders
8118-LSUEL,3,Medium-High Spenders
8070-AAWZP,0,Low Spenders
1666-JXLKU,1,High Spenders
7855-DIWPO,3,Medium-High Spenders
5133-POWUA,0,Low Spenders
5652-MSDEY,3,Medium-High Spenders
7005-CCBKV,3,Medium-High Spenders
1810-BOHSY,1,High Spenders
1784-BXEFA,0,Low Spenders
7351-MHQVU,0,Low Spenders
9224-VTYID,1,High Spenders
9500-IWPXQ,1,High Spenders
5762-TJXGK,2,Medium-Low Spenders
4504-YOULA,2,Medium-Low Spenders
5569-IDSEY,1,High Spenders
4250-FDVOU,0,Low Spenders
7284-ZZLOH,2,Medium-Low Spenders
5277-ZLOOR,3,Medium-High Spenders
2141-RRYGO,3,Medium-High Spenders
1777-JYQPJ,0,Low Spenders
6376-GAHQE,3,Medium-High Spenders
3401-URHDA,2,Medium-Low Spenders
1599-EAHXY,2,Medium-Low Spenders
8631-XVRZL,0,Low Spenders
5052-PNLOS,3,Medium-High Spenders
3853-LYGAM,3,Medium-High Spenders
6979-ZNSFF,3,Medium-High Spenders
5751-USDBL,1,High Spenders
5680-LQOGP,1,High Spenders
2386-LAHRK,0,Low Spenders
8189-DUKMV,0,Low Spenders
6032-IGALN,0,Low Spenders
9931-DCEZH,3,Medium-High Spenders
1898-JSNDC,2,Medium-Low Spenders
0315-LVCRK,3,Medium-High Spenders
3911-RSNHI,1,High Spenders
2410-CIYFZ,0,Low Spenders
4248-HCETZ,3,Medium-High Spenders
5505-OVWQW,0,Low Spenders
7271-AJDTL,1,High Spenders
1867-TJHTS,1,High Spenders
0516-WJVXC,0,Low Spenders
9174-FKWZE,0,Low Spenders
6860-YRJZP,3,Medium-High Spenders
4429-WYGFR,0,Low Spenders
2817-LVCPP,2,Medium-Low Spenders
5038-ETMLM,1,High Spenders
5056-FIMPT,1,High Spenders
4521-WFJAI,2,Medium-Low Spenders
6569-KTMDU,0,Low Spenders
8809-RIHDD,1,High Spenders
8809-XKHMD,1,High Spenders
0396-YCHWO,1,High Spenders
0867-LDTTC,3,Medium-High Spenders
4822-NGOCH,3,Medium-High Spenders
9391-DXGGG,1,High Spenders
9844-FELAJ,1,High Spenders
2122-SZZZD,2,Medium-Low Spenders
5307-DZCVC,3,Medium-High Spenders
3148-AOIQT,2,Medium-Low Spenders
8679-JOEVF,3,Medium-High Spenders
8395-ETZKQ,2,Medium-Low Spenders
6692-YQHXC,3,Medium-High Spenders
3889-VWBID,1,High Spenders
5222-JCXZT,0,Low Spenders
9754-CLVZW,0,Low Spenders
1432-FPAXX,0,Low Spenders
2739-CCZMB,0,Low Spenders
7080-TNUWP,1,High Spenders
0496-AHOOK,3,Medium-High Spenders
8336-TAVKX,1,High Spenders
2468-SJFLM,3,Medium-High Spenders
3181-VTHOE,2,Medium-Low Spenders
7168-HDQHG,2,Medium-Low Spenders
4803-AXVYP,1,High Spenders
3884-HCSWG,3,Medium-High Spenders
4567-AKPIA,1,High Spenders
5077-DXTCG,0,Low Spenders
1142-WACZW,0,Low Spenders
7901-HXJVA,3,Medium-High Spenders
5649-ANRML,3,Medium-High Spenders
4892-VLANZ,0,Low Spenders
5924-IFQTT,3,Medium-High Spenders
7968-QUXNS,0,Low Spenders
2919-HBCJO,3,Medium-High Spenders
4236-XPXAV,3,Medium-High Spenders
8903-WMRNW,3,Medium-High Spenders
2452-SNHFZ,1,High Spenders
3629-WEAAM,3,Medium-High Spenders
6029-CSMJE,0,Low Spenders
7993-NQLJE,3,Medium-High Spenders
9909-DFRJA,3,Medium-High Spenders
9099-FTUHS,3,Medium-High Spenders
0581-BXBUB,3,Medium-High Spenders
4962-CHQPW,0,Low Spenders
9467-ROOLM,0,Low Spenders
3030-YZADT,0,Low Spenders
7410-KTVFV,0,Low Spenders
5150-ITWWB,3,Medium-High Spenders
2253-KPMNB,2,Medium-Low Spenders
1345-ZUKID,0,Low Spenders
6429-SHBCB,3,Medium-High Spenders
9281-OFDMF,1,High Spenders
2603-HVKCG,3,Medium-High Spenders
1834-WULEG,0,Low Spenders
9097-ZUBYC,0,Low Spenders
5148-ORICT,1,High Spenders
4893-GYUJU,2,Medium-Low Spenders
4578-PHJYZ,1,High Spenders
7272-QDCKA,3,Medium-High Spenders
8908-SLFCJ,0,Low Spenders
8393-DLHGA,3,Medium-High Spenders
9766-HGEDE,0,Low Spenders
6968-MHOMU,2,Medium-Low Spenders
7395-IGJOS,3,Medium-High Spenders
5044-XDPYX,2,Medium-Low Spenders
1814-WFGVS,2,Medium-Low Spenders
2834-SPCJV,1,High Spenders
3721-WKIIL,0,Low Spenders
6734-CKRSM,0,Low Spenders
1265-ZFOSD,1,High Spenders
6568-POCUI,1,High Spenders
7890-VYYWG,0,Low Spenders
5197-LQXXH,1,High Spenders
9907-SWKKF,0,Low Spenders
3457-PQBYH,2,Medium-Low Spenders
7682-AZNDK,3,Medium-High Spenders
0587-DMGBH,0,Low Spenders
5384-ZTTWP,0,Low Spenders
3745-HRPHI,2,Medium-Low Spenders
7636-OWBPG,0,Low Spenders
1231-YNDEK,2,Medium-Low Spenders
1407-DIGZV,0,Low Spenders
6397-JNZZG,2,Medium-Low Spenders
0570-BFQHT,3,Medium-High Spenders
4393-OBCRR,0,Low Spenders
3523-QRQLL,3,Medium-High Spenders
8564-LDKFL,1,High Spenders
3696-DFHHB,2,Medium-Low Spenders
0895-DQHEW,1,High Spenders
4717-GHADL,1,High Spenders
5501-TVMGM,0,Low Spenders
5879-HMFFH,1,High Spenders
6772-WFQRD,2,Medium-Low Spenders
3810-DVDQQ,1,High Spenders
6972-SNKKW,0,Low Spenders
3694-GLTJM,0,Low Spenders
8550-XSXUQ,1,High Spenders
8149-RSOUN,3,Medium-High Spenders
9055-MOJJJ,1,High Spenders
4359-INNWN,0,Low Spenders
0585-EGDDA,3,Medium-High Spenders
4032-RMHCI,2,Medium-Low Spenders
0549-CYCQN,1,High Spenders
3481-JHUZH,1,High Spenders
7250-EQKIY,0,Low Spenders
3594-IVHJZ,0,Low Spenders
6869-FGJJC,1,High Spenders
3896-ZVNET,0,Low Spenders
8205-VSLRB,1,High Spenders
5960-MVTUK,0,Low Spenders
6817-WTYHE,0,Low Spenders
3082-VQXNH,0,Low Spenders
4013-UBXWQ,3,Medium-High Spenders
4931-TRZWN,3,Medium-High Spenders
0750-EKNGL,0,Low Spenders
7669-LCRSD,0,Low Spenders
3567-PQTSO,1,High Spenders
5519-NPHVG,3,Medium-High Spenders
8043-PNYSD,2,Medium-Low Spenders
9938-EKRGF,3,Medium-High Spenders
2703-AMTUL,2,Medium-Low Spenders
0928-JMXNP,0,Low Spenders
8173-RXAYP,0,Low Spenders
4825-XJGDM,2,Medium-Low Spenders
5402-HTOTQ,0,Low Spenders
